gene_name,entrezgene_id,padj,Log2FC,absLogFC
GALE,2582,0.036670819,-0.104184284,0.104184284
MTA1,9112,0.000597209,-0.104248073,0.104248073
RPAIN,84268,0.011256412,0.104249092,0.104249092
GCFC2,6936,0.000701129,0.104395637,0.104395637
VASN,114990,0.032789296,0.104404819,0.104404819
SNRNP200,23020,9.03e-10,0.104466482,0.104466482
AKR1C2,1646,0.073430203,-0.10448593,0.10448593
CASP6,839,0.000714709,-0.104517719,0.104517719
WDR54,84058,0.021702771,0.104539417,0.104539417
PRUNE1,58497,0.000123254,0.104557793,0.104557793
GTPBP1,9567,1.33e-06,-0.104676163,0.104676163
PRPF40B,25766,0.003677628,-0.104744991,0.104744991
SPEN,23013,1.01e-05,0.104880272,0.104880272
SLC30A5,64924,0.033525723,0.104882618,0.104882618
BRF1,2972,0.008755901,-0.104885428,0.104885428
MAT2B,27430,0.000567201,0.104900453,0.104900453
ZNF25,219749,0.028409048,0.104943765,0.104943765
GNPAT,8443,0.006410581,0.10494458,0.10494458
CRIP2,1397,0.063792105,-0.105078067,0.105078067
DRG1,4733,7.09e-07,-0.105095812,0.105095812
MFSD6,54842,0.03514696,0.105133057,0.105133057
MED1,5469,3.58e-07,0.105134619,0.105134619
RNH1,6050,0.002025716,-0.105154803,0.105154803
DAPK1,1612,0.000883676,0.105165822,0.105165822
SIPA1L2,57568,0.056177453,-0.105181776,0.105181776
PRRC2C,23215,4.17e-07,0.105349513,0.105349513
EHMT1,79813,0.000149212,0.105668103,0.105668103
UBTF,7343,3.82e-06,-0.105715867,0.105715867
NAA50,80218,3.18e-06,0.105716686,0.105716686
RNF187,149603,0.010740408,0.105736264,0.105736264
DHPS,1725,0.012590955,0.105741931,0.105741931
STAM2,10254,6.79e-10,-0.105829048,0.105829048
GOLGA6L1,283767,0.064803733,0.105902621,0.105902621
AKAP17A,8227,1.11e-05,-0.105940769,0.105940769
DYNLL1,8655,0.004244642,-0.105958014,0.105958014
ZKSCAN8,7745,0.047988887,-0.106081023,0.106081023
RALY,22913,5.59e-05,0.106109821,0.106109821
HLTF,6596,0.000210573,-0.106132346,0.106132346
AGPAT1,10554,0.018205948,-0.106315694,0.106315694
WNK3,65267,0.000362785,0.106337464,0.106337464
BTF3,689,8.19e-07,0.106372457,0.106372457
CEP170B,283638,0.001108811,-0.106398352,0.106398352
ZNF706,51123,0.010998147,0.106437992,0.106437992
HMGN4,10473,0.016201744,-0.106439159,0.106439159
ERCC1,2067,0.00025867,0.106442628,0.106442628
GIGYF1,64599,1e-06,0.106459491,0.106459491
PTAR1,375743,0.00015553,0.106581504,0.106581504
RAD17,5884,0.000596134,0.106697578,0.106697578
USO1,8615,8.16e-05,0.106725337,0.106725337
HARS2,23438,0.003724829,-0.106808449,0.106808449
PEX19,5824,0.000963106,-0.106815816,0.106815816
NPRL3,8131,0.001354124,0.106822664,0.106822664
TRRAP,8295,7.21e-10,0.106822856,0.106822856
AGPS,8540,0.004380018,-0.106823999,0.106823999
TNPO1,3842,6.94e-06,-0.106852741,0.106852741
MED16,10025,3.2e-05,0.107028827,0.107028827
POP1,10940,4.26e-06,0.107056155,0.107056155
FYN,2534,0.000882705,0.107106068,0.107106068
PPP1R2,5504,9.78e-05,0.107158124,0.107158124
PFAS,5198,7.56e-08,0.107165647,0.107165647
TEX10,54881,1.05e-06,0.10717592,0.10717592
RBM4,5936,5.25e-07,-0.107208583,0.107208583
HNRNPA0,10949,4.17e-05,0.107220347,0.107220347
GSTM1,2944,0.465242614,-0.107237296,0.107237296
CERS2,29956,0.06479761,0.107251821,0.107251821
ZCCHC2,54877,0.019369944,-0.107292907,0.107292907
LPCAT2,54947,0.033159112,0.107361056,0.107361056
PHF23,79142,0.026960238,-0.107437438,0.107437438
POLR2M,81488,2.41e-05,0.107495381,0.107495381
DNAJA2,10294,5.34e-06,-0.107558222,0.107558222
NR3C2,4306,0.068085946,-0.107605568,0.107605568
FBXO42,54455,0.00050505,0.107705512,0.107705512
TMEM209,84928,0.007164648,0.10771702,0.10771702
TTC8,123016,0.009798337,-0.107720365,0.107720365
STX4,6810,0.002050975,0.1077218,0.1077218
LSM12,124801,3.84e-06,0.107756526,0.107756526
TBC1D5,9779,5.55e-07,-0.107795073,0.107795073
UPRT,139596,5.73e-05,-0.107837673,0.107837673
RFXAP,5994,0.051436401,0.107837883,0.107837883
PIK3R2,5296,4.4e-05,0.107842442,0.107842442
ACTR3,10096,4.5e-06,0.107864012,0.107864012
PAXBP1,94104,1.93e-06,0.10799767,0.10799767
AKAP10,11216,9.24e-07,-0.108021889,0.108021889
HSDL1,83693,0.033929535,-0.108041131,0.108041131
CIAO3,64428,0.000185097,-0.10807408,0.10807408
RBM15B,29890,1.81e-07,-0.108120629,0.108120629
VPS72,6944,9.13e-06,0.108212108,0.108212108
WDR7,23335,5.37e-07,-0.108216035,0.108216035
ENG,2022,0.081351308,0.108342944,0.108342944
TTC12,54970,0.034481095,-0.108386606,0.108386606
LRSAM1,90678,2.77e-06,0.108398812,0.108398812
USF1,7391,0.000141421,0.108411873,0.108411873
CNOT4,4850,2.11e-06,0.10844835,0.10844835
MTMR2,8898,1.86e-06,0.108483026,0.108483026
PSMB3,5691,0.000235691,0.108518908,0.108518908
ZFYVE26,23503,6.96e-05,0.108523094,0.108523094
NCKIPSD,51517,0.000323433,0.108595695,0.108595695
FAM83H,286077,0.003743986,0.108623015,0.108623015
BAIAP2L1,55971,0.115601481,-0.108650528,0.108650528
WASHC4,23325,4.75e-06,-0.10866271,0.10866271
SERPIND1,3053,0.254503838,-0.108707238,0.108707238
PDLIM3,27295,0.311207199,0.108788859,0.108788859
C8B,732,0.173807823,-0.10879624,0.10879624
ALG13,79868,0.001295975,-0.10882386,0.10882386
WDR70,55100,2.11e-06,0.108880564,0.108880564
WASHC5,9897,1.33e-06,-0.108884935,0.108884935
MBD3,53615,0.000112235,-0.108905668,0.108905668
VEZF1,7716,0.051118979,-0.108941023,0.108941023
YIPF5,81555,0.057851174,0.108944858,0.108944858
STAM,8027,2.75e-06,0.10895681,0.10895681
DCAF13,25879,3.04e-05,0.108992657,0.108992657
RBM33,155435,1.48e-05,0.109042122,0.109042122
RAP1GDS1,5910,3e-05,-0.109060743,0.109060743
KRT5,3852,0.095346488,0.109137017,0.109137017
NBAS,51594,3.82e-06,-0.109144875,0.109144875
PPP2R1B,5519,3.22e-07,-0.109175042,0.109175042
CCDC47,57003,0.000462126,0.109205127,0.109205127
SIN3A,25942,1.89e-06,0.109214971,0.109214971
PGLYRP2,114770,0.122633195,0.109248558,0.109248558
COL15A1,1306,0.08830948,0.109258249,0.109258249
TRIR,79002,0.000498521,0.109304891,0.109304891
IPO5,3843,5.93e-06,0.109361472,0.109361472
DAZAP2,9802,0.030684422,0.109453432,0.109453432
POLR2C,5432,4.41e-09,0.109479814,0.109479814
AHSG,197,0.150538093,0.109564531,0.109564531
C16orf86,388284,0.035889664,-0.109593589,0.109593589
RBM15,64783,2.06e-08,0.109726448,0.109726448
ATP6AP1,537,0.015209052,-0.109732846,0.109732846
ZNF362,149076,0.004684179,0.109762348,0.109762348
HOOK3,84376,2.35e-07,0.109766234,0.109766234
UBE2F,140739,0.001315111,0.109775246,0.109775246
DHX8,1659,2.95e-07,0.109787652,0.109787652
STAU2,27067,1.7e-06,-0.109808601,0.109808601
NECAP1,25977,1.12e-05,0.109815846,0.109815846
RBM45,129831,7.29e-07,0.109903457,0.109903457
EZR,7430,0.0040581,-0.109920332,0.109920332
PEG10,23089,0.100521396,0.110026814,0.110026814
MED11,400569,0.003758556,0.110035808,0.110035808
TIMP1,7076,0.249207374,0.110137414,0.110137414
SNX21,90203,0.002495678,-0.110143992,0.110143992
AAGAB,79719,0.002352841,-0.110213372,0.110213372
ZNF574,64763,0.003097348,0.110274278,0.110274278
NUP205,23165,6.78e-09,0.110329424,0.110329424
OSBP2,23762,0.000819792,-0.110474933,0.110474933
ITPKB,3707,0.002456404,-0.110507216,0.110507216
IRF5,3663,0.016484713,0.110533449,0.110533449
SNX8,29886,0.001990759,-0.110547083,0.110547083
ZNF639,51193,0.026146809,0.110632895,0.110632895
TOE1,114034,0.000340636,0.110690462,0.110690462
CCT4,10575,1.66e-06,0.110750022,0.110750022
NAB2,4665,0.004208652,0.110760828,0.110760828
DCUN1D1,54165,0.000238784,0.110794882,0.110794882
SMARCAD1,56916,2.58e-07,0.110817708,0.110817708
SIRT2,22933,0.000357658,0.11082021,0.11082021
PSMC2,5701,9.11e-10,0.110854305,0.110854305
ALB,213,0.160551922,0.110881675,0.110881675
KDM5A,5927,6.34e-05,0.110906099,0.110906099
MOB2,81532,1.45e-05,0.110937447,0.110937447
FAM76A,199870,0.023437445,-0.110972714,0.110972714
MAST3,23031,0.000501898,-0.110989053,0.110989053
MAGT1,84061,0.024409433,0.111064336,0.111064336
CFL2,1073,1.15e-05,0.111077397,0.111077397
ACTN1,87,0.011347232,-0.111142651,0.111142651
SPG11,80208,1.52e-06,0.111203996,0.111203996
TRAF3,7187,0.028233045,0.111215423,0.111215423
CRNKL1,51340,3.33e-07,0.111324504,0.111324504
TOP2A,7153,0.000876311,-0.111428856,0.111428856
CNRIP1,25927,0.093329341,0.111475899,0.111475899
RPS3A,6189,5.04e-06,0.111488727,0.111488727
TPR,7175,1.23e-07,0.111512628,0.111512628
PSMG3,84262,0.010010693,-0.111523611,0.111523611
MTMR3,8897,1.51e-07,-0.111715924,0.111715924
PRR12,57479,0.0003246,0.111742327,0.111742327
PROS1,5627,0.128127168,0.11178706,0.11178706
PARN,5073,4.5e-06,0.111813133,0.111813133
TSSC4,10078,7.2e-06,0.111813834,0.111813834
NFIC,4782,0.011587231,-0.111827406,0.111827406
CRTC1,23373,0.001575451,-0.111833251,0.111833251
ANAPC13,25847,0.000910389,0.111853792,0.111853792
PSME4,23198,0.00064348,0.111855578,0.111855578
CNOT10,25904,1.72e-07,0.111870248,0.111870248
RC3H2,54542,8.47e-05,0.111934981,0.111934981
CSE1L,1434,1.44e-06,0.112046599,0.112046599
FLAD1,80308,0.000367624,-0.112199858,0.112199858
RANBP6,26953,3.02e-07,-0.112425424,0.112425424
COG2,22796,1.96e-05,0.112448539,0.112448539
RPP14,11102,0.003677628,0.112465628,0.112465628
OSTM1,28962,0.003406068,-0.11246976,0.11246976
RAB35,11021,2.46e-06,0.112492849,0.112492849
PXN,5829,0.001107025,-0.112522601,0.112522601
MED10,84246,2.58e-05,0.112562671,0.112562671
TCF20,6942,4.53e-06,0.112573988,0.112573988
FAM126A,84668,9e-05,-0.112619713,0.112619713
FKBP7,51661,0.044089931,0.112663811,0.112663811
QPCT,25797,0.148189013,-0.112907,0.112907
SEC24C,9632,6.05e-08,-0.112980524,0.112980524
MTREX,23517,5.23e-09,0.112986343,0.112986343
NAA38,84316,2.56e-05,0.113005562,0.113005562
TAF9,6880,1.82e-06,0.113127405,0.113127405
MADD,8567,2.85e-08,0.113354279,0.113354279
EXTL2,2135,0.008405394,-0.113355557,0.113355557
IL6ST,3572,0.000863519,0.113385481,0.113385481
RCOR1,23186,1.1e-07,0.113436335,0.113436335
ZCRB1,85437,0.000219679,0.113438237,0.113438237
C1GALT1,56913,0.030695047,0.113532241,0.113532241
IQSEC1,9922,2.91e-05,-0.113570178,0.113570178
DMAP1,55929,1.34e-08,0.113586643,0.113586643
MBNL1,4154,0.002891166,0.113592103,0.113592103
LRRC8A,56262,0.004346251,0.113628564,0.113628564
ATG4A,115201,0.013714841,0.1136436,0.1136436
PIP5K1A,8394,3.05e-07,-0.113658172,0.113658172
DFFA,1676,7.21e-06,-0.113659158,0.113659158
SP1,6667,0.100505785,-0.113682092,0.113682092
STAG1,10274,1.94e-05,0.113683165,0.113683165
TSN,7247,2.03e-06,0.113698795,0.113698795
RPL10,6134,0.000504324,0.11375385,0.11375385
RNF220,55182,0.000149975,0.113777208,0.113777208
CACYBP,27101,0.000167961,-0.113811953,0.113811953
ZBTB7B,51043,0.006342076,0.113821146,0.113821146
GSS,2937,0.004455413,-0.113927818,0.113927818
DAZAP1,26528,1.34e-09,0.11392866,0.11392866
CSNK1A1,1452,2.25e-07,-0.114063398,0.114063398
LRWD1,222229,6.23e-06,0.114151169,0.114151169
PPIL2,23759,3.65e-07,0.114162037,0.114162037
RPL11,6135,4.21e-06,0.114206822,0.114206822
GTPBP2,54676,0.160581029,0.114320675,0.114320675
SRPX2,27286,0.202710846,0.114449724,0.114449724
WWP1,11059,1.33e-06,-0.114453176,0.114453176
PIGQ,9091,0.01600947,-0.114506188,0.114506188
GOSR1,9527,0.000274893,0.114664093,0.114664093
CREBBP,1387,2.6e-06,0.114728684,0.114728684
TBC1D22A,25771,6.31e-09,0.114866831,0.114866831
PPP3CB,5532,1.79e-06,0.114943872,0.114943872
RNF7,9616,0.02942519,-0.115047848,0.115047848
THAP12,5612,8.17e-05,0.115056221,0.115056221
NBEAL2,23218,1.02e-05,0.115077043,0.115077043
RC3H1,149041,2.58e-05,0.115102319,0.115102319
AP2A1,160,2.29e-09,-0.11513551,0.11513551
HTT,3064,3.7e-09,-0.115213965,0.115213965
GID8,54994,1.29e-06,0.115227492,0.115227492
LSM3,27258,1.38e-06,0.115234057,0.115234057
MKRN1,23608,0.002905162,-0.115335263,0.115335263
RFT1,91869,0.007178958,0.115477782,0.115477782
ELF2,1998,0.010981161,0.115481346,0.115481346
WDR18,57418,3.41e-07,0.115512287,0.115512287
ATG5,9474,3.38e-07,0.115567626,0.115567626
AP5Z1,9907,3.01e-05,0.11559696,0.11559696
ROCK1,6093,3.59e-05,0.115675299,0.115675299
UMAD1,729852,0.001841049,0.115733047,0.115733047
POLR1D,51082,9.74e-06,0.115985178,0.115985178
RSRC1,51319,1.22e-06,0.116007255,0.116007255
DICER1,23405,8.83e-07,-0.116059588,0.116059588
HS1BP3,64342,0.000199561,0.116070354,0.116070354
PMS2,5395,1.08e-05,-0.116134896,0.116134896
PIK3R4,30849,1.92e-11,0.116188611,0.116188611
C4BPA,722,0.158415295,-0.116194997,0.116194997
MAPKAPK3,7867,1.07e-05,0.116296087,0.116296087
CSNK1G2,1455,7.85e-06,-0.11631309,0.11631309
NOSIP,51070,0.000808176,0.116382416,0.116382416
MYO15B,80022,0.123483991,-0.116413246,0.116413246
CBWD2,150472,0.000917785,0.116445876,0.116445876
HMCN2,256158,0.104547132,0.116457641,0.116457641
PPP4R3B,57223,2.83e-09,-0.11648904,0.11648904
PARVB,29780,0.003622696,0.116548721,0.116548721
MAPK14,1432,5.87e-09,0.116601183,0.116601183
KMT2D,8085,6e-07,0.116737155,0.116737155
CAPRIN1,4076,1.92e-05,-0.116783528,0.116783528
TTN,7273,9.24e-05,-0.11682015,0.11682015
HOOK1,51361,0.005682951,0.116822246,0.116822246
VPS26B,112936,7.13e-09,-0.11687702,0.11687702
HMGXB4,10042,0.000277079,0.116901948,0.116901948
NSF,4905,2.84e-09,0.117009114,0.117009114
MAP3K11,4296,3.57e-06,0.117134908,0.117134908
C18orf25,147339,0.00031139,0.117147084,0.117147084
ST3GAL1,6482,0.035264158,-0.117152033,0.117152033
HK1,3098,0.002312459,0.117177051,0.117177051
TFIP11,24144,1.62e-10,0.117210929,0.117210929
CAPN7,23473,8.95e-07,-0.117226257,0.117226257
ANAPC2,29882,2.49e-06,0.117315739,0.117315739
PYCR3,65263,0.000253537,0.117323032,0.117323032
FAT4,79633,0.183635002,0.11737163,0.11737163
MOCS2,4338,0.011782097,-0.117372384,0.117372384
PRRC1,133619,0.000168518,0.117448258,0.117448258
DYRK1B,9149,0.000207515,0.117451121,0.117451121
WDR5,11091,7.31e-07,0.117470635,0.117470635
SRRM2,23524,6.92e-13,0.117505732,0.117505732
WTAP,9589,5.62e-06,0.117537248,0.117537248
OSBPL11,114885,7.94e-06,-0.117579012,0.117579012
BUD13,84811,3.05e-05,0.117794873,0.117794873
CLUAP1,23059,0.000783284,-0.117844485,0.117844485
CAMK2D,817,4.08e-05,0.117935714,0.117935714
NME7,29922,7.26e-07,0.117938821,0.117938821
IPO8,10526,5.75e-07,0.117991239,0.117991239
TMOD1,7111,0.136693321,0.118065133,0.118065133
CSNK2A2,1459,5.19e-11,0.118068787,0.118068787
AKAP8L,26993,4.42e-06,-0.118149593,0.118149593
MARK1,4139,6.48e-06,-0.118282714,0.118282714
TMCO1,54499,0.075393928,0.118367653,0.118367653
PLEKHF1,79156,0.004953316,0.118410902,0.118410902
LRRC40,55631,3.77e-07,0.118483262,0.118483262
SCFD1,23256,7.8e-07,-0.118536562,0.118536562
IL18BP,10068,0.288958836,0.118558483,0.118558483
FIBP,9158,3.41e-07,-0.118642098,0.118642098
VPS51,738,1.92e-09,-0.118649698,0.118649698
UBE2E3,10477,3.91e-05,-0.118655733,0.118655733
VPS33A,65082,5.12e-09,0.118696928,0.118696928
EIF5B,9669,4.04e-06,0.118714843,0.118714843
SULT1A3,6818,0.045693226,-0.11876113,0.11876113
EAF1,85403,8.33e-05,0.1187847,0.1187847
THNSL2,55258,0.253583492,0.118899181,0.118899181
SMAD4,4089,2.7e-05,-0.11895418,0.11895418
RPL10A,4736,1.73e-06,0.119021604,0.119021604
GAREM1,64762,0.001425468,-0.119043762,0.119043762
INO80,54617,6.05e-05,0.119162122,0.119162122
SEC14L2,23541,0.01065355,0.119188938,0.119188938
PHIP,55023,1.8e-05,0.11935006,0.11935006
RPS20,6224,1.68e-06,0.119413631,0.119413631
MEN1,4221,0.00011019,0.119430296,0.119430296
MASP1,5648,0.045186746,0.119526755,0.119526755
CCDC6,8030,2.36e-06,0.119562311,0.119562311
UBXN6,80700,1.04e-08,0.119584306,0.119584306
SCAMP4,113178,0.000466889,-0.119637508,0.119637508
FAM241B,219738,0.047199467,0.119643625,0.119643625
R3HDM1,23518,0.001245714,0.119835787,0.119835787
TRMT5,57570,2.61e-06,-0.119862967,0.119862967
STK25,10494,2.07e-09,-0.119927321,0.119927321
SERPINA1,5265,0.194035091,0.120182419,0.120182419
UBFD1,56061,1.92e-05,0.120203409,0.120203409
ANP32B,10541,6.31e-08,0.120362583,0.120362583
RBM22,55696,1.14e-05,0.120410178,0.120410178
RALYL,138046,4.75e-06,-0.120418612,0.120418612
UBE2D1,7321,0.0006032,0.120561794,0.120561794
GSE1,23199,0.000670281,0.120641721,0.120641721
RBM27,54439,2.36e-09,0.120646557,0.120646557
DCP1A,55802,3.61e-06,0.120708555,0.120708555
PPM1G,5496,4.53e-07,0.120766255,0.120766255
PKN2,5586,3.38e-11,-0.120799509,0.120799509
PPP1R7,5510,1.09e-07,0.120888889,0.120888889
MPP1,4354,0.051177119,-0.120932732,0.120932732
RINT1,60561,4.09e-05,-0.120944411,0.120944411
ADAR,103,4.54e-07,0.120981154,0.120981154
TBX3,6926,0.015963133,-0.121143528,0.121143528
EIF2S2,8894,6.34e-08,0.1211733,0.1211733
RAF1,5894,1.42e-09,-0.121175053,0.121175053
ENY2,56943,3.17e-05,-0.121202565,0.121202565
SARM1,23098,0.013003943,-0.12123029,0.12123029
DNM2,1785,1.37e-07,0.121306752,0.121306752
ZMAT2,153527,0.000562979,0.121324752,0.121324752
WDR89,112840,0.000347536,0.121479932,0.121479932
DCP1B,196513,2.28e-08,0.121653035,0.121653035
RDH14,57665,7.66e-06,-0.121691564,0.121691564
CLASRP,11129,1.64e-05,0.121723725,0.121723725
WWC1,23286,0.001184865,0.121741315,0.121741315
EPN1,29924,1.28e-12,-0.121854896,0.121854896
RANGAP1,5905,1.82e-06,0.121927146,0.121927146
LGALS8,3964,9.28e-05,0.121951974,0.121951974
EIF2AK4,440275,2.3e-05,0.121989604,0.121989604
TRNAU1AP,54952,1.22e-05,0.122017578,0.122017578
QTRT1,81890,0.000176245,-0.122038269,0.122038269
PTMA,5757,0.010234161,0.122090239,0.122090239
NRM,11270,0.002648609,0.122090686,0.122090686
PROSER2,254427,0.067496798,-0.122112349,0.122112349
HSP90AB1,3326,4.03e-07,0.122181328,0.122181328
SEC22B,9554,0.000961257,0.122185167,0.122185167
RPL22L1,200916,0.004302833,0.122200565,0.122200565
NAA80,24142,0.005231742,0.122240101,0.122240101
UBTD2,92181,4.61e-06,-0.122271151,0.122271151
SHANK2,22941,0.001264266,-0.122296293,0.122296293
GNAO1,2775,0.000478629,-0.122322557,0.122322557
ATG16L1,55054,7.5e-06,0.12234148,0.12234148
HTRA1,5654,0.189730274,0.122384052,0.122384052
ARHGAP35,2909,1.18e-08,-0.122388622,0.122388622
TNS1,7145,0.003758447,-0.122401931,0.122401931
LARP7,51574,8.18e-09,0.122409872,0.122409872
URGCP,55665,0.002148209,-0.122456668,0.122456668
SREK1,140890,3.72e-06,0.122540812,0.122540812
CCDC61,729440,5.43e-05,0.122580355,0.122580355
KRT75,9119,0.033531758,-0.122681104,0.122681104
PTTG1IP,754,0.153071475,0.122759477,0.122759477
FARSB,10056,3.3e-05,-0.12279361,0.12279361
ERCC4,2072,3.13e-07,0.122799627,0.122799627
NEPRO,25871,2e-05,0.122952013,0.122952013
ALDH3B1,221,0.001370503,-0.12296175,0.12296175
C12orf4,57102,1.57e-06,-0.123032537,0.123032537
HMGN2,3151,0.053076961,-0.123072018,0.123072018
ANKS6,203286,0.009762624,-0.123114776,0.123114776
GMPPB,29925,0.001329631,-0.123141876,0.123141876
RAB4A,5867,8.12e-07,0.123155373,0.123155373
SHARPIN,81858,6.02e-06,0.123172177,0.123172177
CBWD1,55871,0.000319813,0.123180586,0.123180586
FAM50A,9130,2.69e-06,0.123221441,0.123221441
RAB11FIP1,80223,0.002695558,0.12345608,0.12345608
NUBP2,10101,8.03e-07,0.123459245,0.123459245
MANBA,4126,0.008526325,0.123512066,0.123512066
IMPA1,3612,0.000301607,0.123536881,0.123536881
RAB12,201475,5.26e-07,0.123593585,0.123593585
TXNRD1,7296,0.000434217,0.123597037,0.123597037
CMTR2,55783,4.48e-05,0.123739956,0.123739956
RPS27,6232,4.17e-06,0.123839698,0.123839698
G3BP1,10146,3.17e-09,0.123899492,0.123899492
RPS17,6218,2.77e-07,0.124014135,0.124014135
MIB2,142678,2.36e-06,-0.124020437,0.124020437
MIA2,4253,0.003468014,-0.124130909,0.124130909
RNASEL,6041,8.46e-05,0.124321926,0.124321926
SLC35A5,55032,0.009720162,-0.124370256,0.124370256
PSMC6,5706,6.62e-11,0.124372056,0.124372056
PHF6,84295,0.002148209,-0.124383767,0.124383767
ARHGAP6,395,0.003265585,-0.124455977,0.124455977
HNRNPA1L2,144983,2.54e-10,0.124714773,0.124714773
LSM7,51690,7.21e-08,0.124769745,0.124769745
PSMC4,5704,2.94e-10,0.124772667,0.124772667
DYRK1A,1859,8.9e-10,0.124779444,0.124779444
HMGCS1,3157,0.000155239,-0.124874154,0.124874154
LSR,51599,0.001115734,-0.124881218,0.124881218
ALG11,440138,0.001067566,-0.124905553,0.124905553
NAAA,27163,0.066238913,-0.124996034,0.124996034
COIL,8161,3.53e-06,0.125107127,0.125107127
EEF1A2,1917,1.02e-08,0.125129035,0.125129035
PEAR1,375033,0.046518423,-0.125162515,0.125162515
PDCD10,11235,2.05e-09,-0.125169138,0.125169138
CAVIN2,8436,0.081514052,0.12520539,0.12520539
HSF1,3297,3.82e-06,0.125228033,0.125228033
IL33,90865,0.114681699,-0.125247091,0.125247091
PAXIP1,22976,0.001656736,-0.125266357,0.125266357
SENP7,57337,0.000380808,0.125360708,0.125360708
MGA,23269,0.005747188,-0.125446056,0.125446056
SLC4A1AP,22950,6.53e-08,0.125479037,0.125479037
SMAP1,60682,2.67e-06,-0.125496763,0.125496763
DNMBP,23268,3.06e-06,-0.125542129,0.125542129
HERC2,8924,5.13e-07,-0.12556168,0.12556168
OSBPL5,114879,0.004866158,-0.12558189,0.12558189
LDB2,9079,0.002329325,-0.125591087,0.125591087
UBE2A,7319,3.02e-05,0.125600602,0.125600602
TRIM3,10612,1.55e-07,-0.125613209,0.125613209
MED28,80306,1.54e-05,0.12562076,0.12562076
HDLBP,3069,2.39e-07,0.12562378,0.12562378
DROSHA,29102,0.000107156,0.125646833,0.125646833
YY1,7528,0.000575241,-0.12564802,0.12564802
ERCC3,2071,1.02e-09,0.125781058,0.125781058
NCKAP1,10787,3.59e-08,-0.12585649,0.12585649
RAB10,10890,5.24e-06,0.125978896,0.125978896
MYL9,10398,0.029164908,-0.125999504,0.125999504
SHB,6461,0.01064026,-0.126022345,0.126022345
GCA,25801,0.000636881,0.126026809,0.126026809
SLC12A9,56996,0.000914252,0.126184673,0.126184673
SFT2D3,84826,0.007057665,0.126316995,0.126316995
C2,717,0.116365907,0.126326063,0.126326063
ANAPC5,51433,4.37e-09,0.126355825,0.126355825
IFT88,8100,5.77e-05,-0.126586423,0.126586423
DRAP1,10589,0.001086331,0.12660118,0.12660118
RASGRP2,10235,0.005295159,0.126841522,0.126841522
