gene_name,entrezgene_id,padj,Log2FC,absLogFC
H3C6,8353,4.78e-20,1.196613459,1.196613459
TMEM150B,284417,1.7e-26,-1.197736268,1.197736268
RNVU1-4,101954264,1.71e-12,1.197746232,1.197746232
ADAM28,10863,1.35e-40,1.198321629,1.198321629
SQOR,58472,1.17e-86,1.198611818,1.198611818
FOXL1,2300,4.36e-22,1.199015063,1.199015063
IFIT2,3433,7.3e-43,1.199942999,1.199942999
LHFPL4,375323,7.86e-14,-1.200171785,1.200171785
MELTF,4241,2.04e-06,-1.200445719,1.200445719
PCDHGC3,5098,3.23e-61,1.20072258,1.20072258
RNVU1-3,101954272,2.68e-17,1.200848762,1.200848762
C3orf86,102724231,3.64e-17,-1.200921101,1.200921101
LINC02018,107986100,2.9e-32,-1.200990356,1.200990356
DNAJC6,9829,2.79e-20,-1.20154593,1.20154593
KCTD17,79734,1.59e-41,1.201693837,1.201693837
MRPS9-AS2,102724691,9.06e-30,-1.201717099,1.201717099
LRRC17,10234,1.01e-27,1.20203834,1.20203834
ACAD8,27034,2.17e-137,-1.202065617,1.202065617
GIMAP8,155038,4.58e-51,1.202321174,1.202321174
STIL,6491,8.33e-37,1.202402053,1.202402053
DNAJC28,54943,2.11e-67,-1.202509984,1.202509984
WDFY3-AS2,404201,2.52e-46,-1.202547342,1.202547342
LINC01503,100506119,1.77e-19,-1.202944909,1.202944909
CEP170,9859,2.53e-122,1.20295556,1.20295556
CASP4,837,4.69e-74,1.202999358,1.202999358
KIF4B,285643,6.17e-15,1.203056109,1.203056109
NBPF8,728841,3.47e-79,1.20323596,1.20323596
PCDHB18P,54660,4.03e-26,1.203908663,1.203908663
C1QTNF1,114897,1.19e-18,1.203965803,1.203965803
STPG3,441476,2.24e-16,-1.204127187,1.204127187
CEMIP2,23670,1.49e-47,1.204146088,1.204146088
CXCL16,58191,9.69e-36,1.204325761,1.204325761
UBC,7316,2.7e-100,1.204355783,1.204355783
MCM2,4171,6.92e-51,1.204666818,1.204666818
PADI2,11240,4.6e-16,-1.20491489,1.20491489
CCDC127,133957,7.89e-78,1.204988773,1.204988773
LINC02696,101928812,1.17e-13,-1.20515412,1.20515412
DPP9,91039,1.67e-59,1.205677561,1.205677561
LINC02714,729305,0.001207114,-1.205956958,1.205956958
CYGB,114757,1.97e-27,1.205980303,1.205980303
TMEM8B,51754,9.21e-74,-1.206008135,1.206008135
SYTL3,94120,1.14e-31,1.206184306,1.206184306
LAMA2,3908,5.9e-20,-1.206310522,1.206310522
TRIM55,84675,3.16e-16,1.206310951,1.206310951
ANKS4B,257629,8.79e-13,-1.206499146,1.206499146
SLCO2B1,11309,7.1e-43,1.206932051,1.206932051
DOCK8,81704,1.02e-109,1.207000235,1.207000235
SLC5A1,6523,3.43e-07,1.207562201,1.207562201
PODXL2,50512,6.57e-13,-1.207806487,1.207806487
ACTRT3,84517,5.18e-27,-1.207889163,1.207889163
LINC02516,101927087,5.45e-26,1.207946948,1.207946948
EPB41L1,2036,3.85e-71,-1.208081536,1.208081536
WDR54,84058,4.67e-59,1.208360059,1.208360059
UBASH3B,84959,6.12e-24,1.208589415,1.208589415
TAGLN2,8407,1.06e-64,1.208781749,1.208781749
BLNK,29760,1.84e-53,-1.209300491,1.209300491
UNC5B-AS1,728978,2.16e-15,1.209351989,1.209351989
GPR89B,51463,8.01e-64,-1.209360124,1.209360124
RPL37A,6168,3.94e-71,1.209441903,1.209441903
CCDC26,137196,2.06e-13,1.209454106,1.209454106
RHEX,440712,1.91e-17,1.209594063,1.209594063
LINC01315,102723775,3.78e-19,1.209908806,1.209908806
RPS14,6208,2.15e-75,1.209966401,1.209966401
FAM225B,100128385,2.68e-11,1.210007406,1.210007406
LARS2,23395,3.02e-250,-1.210051608,1.210051608
C1orf216,127703,3.91e-88,1.210282674,1.210282674
SYCE2,256126,6.67e-38,-1.210811245,1.210811245
BCKDHB,594,4.79e-87,-1.21094275,1.21094275
DLST,1743,6.94e-131,-1.210989384,1.210989384
PAX2,5076,3.37e-23,-1.211012489,1.211012489
IGSF21,84966,1.45e-24,1.21122191,1.21122191
STPG2-AS1,101410545,3.02e-28,-1.212004898,1.212004898
ARHGAP42,143872,6.29e-59,1.212128822,1.212128822
GCNT1,2650,9.53e-60,1.212549947,1.212549947
IL7,3574,5.28e-51,1.212581302,1.212581302
WNK1,65125,2.44e-102,-1.212695468,1.212695468
RINL,126432,3.46e-57,1.212949086,1.212949086
GET4,51608,1.95e-27,-1.213057492,1.213057492
CHRNB4,1143,2.34e-05,-1.213251644,1.213251644
C5,727,7.19e-37,-1.213399868,1.213399868
ABCB5,340273,8.84e-05,1.213467342,1.213467342
CYP4X1,260293,3.74e-33,-1.21378605,1.21378605
CYP39A1,51302,1.54e-13,-1.213848509,1.213848509
TCF15,6939,3.01e-10,1.214746388,1.214746388
PLEKHG4B,153478,1.79e-10,-1.214752094,1.214752094
SV2C,22987,8.21e-10,1.215654963,1.215654963
GNB5,10681,3.78e-124,-1.216112181,1.216112181
ENTPD2,954,1.04e-19,-1.216159451,1.216159451
NACA2,342538,2.26e-17,1.216204114,1.216204114
LYAR,55646,3.09e-105,1.216355383,1.216355383
FNDC5,252995,2.73e-71,-1.21759627,1.21759627
OR2F1,26211,9.58e-16,-1.217604383,1.217604383
GVINP1,387751,1.43e-49,1.217753261,1.217753261
NTRK3,4916,8.1e-13,-1.217834648,1.217834648
TMEM255A,55026,9.33e-11,1.217921197,1.217921197
LINC01031,101929184,4.29e-32,-1.217950434,1.217950434
TMPPE,643853,5.8e-123,-1.218009381,1.218009381
EXTL3-AS1,101929402,2.89e-42,-1.218134345,1.218134345
HOXD8,3234,4.54e-62,-1.21874839,1.21874839
CHST14,113189,7.04e-107,1.218776722,1.218776722
CFAP221,200373,6.25e-23,-1.220151943,1.220151943
CCND2,894,4.45e-35,1.220384118,1.220384118
CCDC88A,55704,2.19e-134,1.220482407,1.220482407
TREML2,79865,6.99e-13,1.220556498,1.220556498
SPIRE1,56907,4.82e-74,1.220926436,1.220926436
ZNF267,10308,1.34e-70,1.221186185,1.221186185
DSC3,1825,7.37e-05,1.221725687,1.221725687
SAMD5,389432,1.77e-25,-1.222529303,1.222529303
LINC01564,101927171,5.24e-09,-1.222676964,1.222676964
ROS1,6098,0.003762953,-1.222956854,1.222956854
LINC01624,401289,2.72e-16,1.223298459,1.223298459
HGD,3081,2.16e-24,-1.223484651,1.223484651
SLC26A8,116369,1.37e-39,-1.223495198,1.223495198
CD28,940,3.6e-20,1.22387014,1.22387014
SNORA77,677843,1.35e-31,1.224066585,1.224066585
MROH9,80133,4.87e-22,1.224849867,1.224849867
LINC01625,645434,7.46e-14,-1.225209228,1.225209228
ALDH2,217,2.47e-35,-1.22558107,1.22558107
MIR3939,100500857,1.04e-11,1.225694011,1.225694011
PFN1P2,767846,1.53e-67,1.226209143,1.226209143
MAP10,54627,1.32e-33,1.22658866,1.22658866
SLC22A3,6581,5.63e-15,-1.226624222,1.226624222
ADI1,55256,2.03e-43,-1.226667915,1.226667915
MROH8,140699,2.22e-66,-1.226942939,1.226942939
RHOBTB3,22836,1.25e-24,-1.226961025,1.226961025
HDC,3067,3.99e-13,1.227184295,1.227184295
RAET1E,135250,2.89e-30,-1.227633158,1.227633158
GLI3,2737,2.25e-26,-1.228039101,1.228039101
MIR513A2,574510,2.65e-20,1.228083815,1.228083815
MMP11,4320,5.83e-21,1.228598742,1.228598742
RPLP0,6175,1.41e-67,1.228953401,1.228953401
IL5RA,3568,1.57e-16,-1.229127329,1.229127329
GUSBP11,91316,3.42e-46,-1.229457409,1.229457409
C6,729,6.35e-06,1.229809337,1.229809337
EDN2,1907,3.58e-06,1.230176718,1.230176718
MAPRE2,10982,4.47e-74,1.230222755,1.230222755
NCS1,23413,1.68e-23,-1.231449677,1.231449677
SNORD15B,114599,2.07e-33,1.231651264,1.231651264
CMBL,134147,3.59e-21,-1.232350638,1.232350638
NAPSA,9476,1.11e-07,-1.232363795,1.232363795
SLC25A34,284723,3.17e-14,-1.232504791,1.232504791
C21orf62,56245,5.3e-22,-1.232647564,1.232647564
SH2D1B,117157,7.65e-22,1.232692924,1.232692924
LINC01374,105378425,1.6e-26,1.232915991,1.232915991
CALU,813,8.52e-51,1.23294121,1.23294121
CDKN1A,1026,5.25e-21,1.233071269,1.233071269
FOXM1,2305,2.2e-30,1.233247024,1.233247024
PRSS36,146547,1.35e-47,1.233297347,1.233297347
SEMA5A,9037,1.29e-39,-1.23335497,1.23335497
SLC12A5,57468,1.57e-19,1.233416136,1.233416136
RPGRIP1L,23322,2.17e-63,1.233426253,1.233426253
TTYH2,94015,9e-41,1.233670927,1.233670927
AK4,205,1.66e-33,-1.23377813,1.23377813
IFIT3,3437,2.42e-47,1.233836564,1.233836564
NFIA-AS2,100996570,2.24e-11,1.234459651,1.234459651
OR2T29,343563,5.63e-06,-1.234793238,1.234793238
TRADD,8717,4.08e-81,1.234900039,1.234900039
CFAP70,118491,2.05e-55,-1.23491643,1.23491643
BCL2,596,4.44e-44,1.235684309,1.235684309
PDK2,5164,2.32e-51,-1.236087931,1.236087931
CMTM3,123920,8.62e-54,1.236293701,1.236293701
GIMAP1,170575,2.26e-51,1.236302211,1.236302211
SETD7,80854,1.12e-140,1.236753472,1.236753472
COL9A1,1297,2.08e-10,-1.236934178,1.236934178
AQP11,282679,4.02e-59,-1.237119071,1.237119071
EREG,2069,0.000138482,1.237831742,1.237831742
DPYSL2,1808,8.57e-137,1.237989001,1.237989001
MATN1,4146,1.44e-16,1.238425304,1.238425304
ARHGAP24,83478,1.3e-69,-1.238490559,1.238490559
GFAP,2670,2.67e-13,1.238751244,1.238751244
STC1,6781,7.24e-18,1.23887891,1.23887891
FRRS1,391059,2.5e-49,1.240056472,1.240056472
RASL12,51285,4.55e-29,1.240149755,1.240149755
EVA1C,59271,2.75e-41,1.240223598,1.240223598
CA2,760,1.4e-30,-1.240225468,1.240225468
AHR,196,1.22e-58,1.240363221,1.240363221
DOCK4,9732,1.33e-143,1.240463706,1.240463706
SUCLG2,8801,6.85e-76,-1.240497337,1.240497337
PRIM1,5557,1.75e-86,1.240868282,1.240868282
TRAF3IP2,10758,1.27e-103,1.240967526,1.240967526
HAVCR2,84868,2.64e-17,1.241261649,1.241261649
NLRP11,204801,7.38e-16,1.241291815,1.241291815
KCNMB2,10242,3.07e-18,-1.2414734,1.2414734
MFHAS1,9258,5.41e-68,-1.241538927,1.241538927
SHISA9,729993,3.15e-14,1.241936616,1.241936616
FOXS1,2307,1.29e-17,1.242143373,1.242143373
GPR155,151556,5.12e-33,-1.242658472,1.242658472
CBLN4,140689,6.04e-09,1.243223201,1.243223201
FILIP1,27145,5.94e-28,1.243637237,1.243637237
MFAP3L,9848,1.25e-29,-1.243744064,1.243744064
PLOD3,8985,1e-67,1.244279964,1.244279964
OR2T2,401992,3.55e-06,-1.244402374,1.244402374
UNC13D,201294,5.91e-54,1.244637647,1.244637647
NUDT1,4521,1.02e-98,1.244646335,1.244646335
IRF4,3662,2.7e-12,1.244658032,1.244658032
VWA8,23078,1.09e-147,-1.244691716,1.244691716
ADAMTS13,11093,4.23e-68,-1.244785543,1.244785543
MTHFD2,10797,8.07e-32,1.244970967,1.244970967
SNORA54,677833,3.4e-31,1.245265608,1.245265608
RPL13AP3,645683,3.16e-18,1.24533706,1.24533706
AFF3,3899,7.59e-29,1.245704698,1.245704698
FMNL3,91010,1.66e-86,1.24604933,1.24604933
DTX3L,151636,6.39e-73,1.24606935,1.24606935
FHOD3,80206,5.61e-39,-1.246443434,1.246443434
LINC00683,284276,5.89e-07,1.24668695,1.24668695
PALMD,54873,9.39e-34,1.246917622,1.246917622
ASAP3,55616,3.44e-29,-1.246940389,1.246940389
GRIP2,80852,2.53e-20,-1.246987595,1.246987595
PRKCA,5578,7.21e-50,-1.247045656,1.247045656
TUBA1A,7846,1.04e-35,1.247784628,1.247784628
ZNF189,7743,7.73e-26,1.24797532,1.24797532
ACLY,47,1.38e-78,1.248007716,1.248007716
FYN,2534,1.55e-69,1.248038371,1.248038371
SHC1,6464,2.07e-96,1.248067526,1.248067526
ITGA10,8515,6.74e-22,1.248151133,1.248151133
HSD11B1,3290,5.89e-17,-1.24885613,1.24885613
CTNND2,1501,1.45e-12,-1.249117531,1.249117531
RNVU1-7,26864,7.83e-22,1.249730069,1.249730069
BTNL8,79908,4.36e-21,1.250042153,1.250042153
ST8SIA1,6489,1.99e-19,1.250977447,1.250977447
LINC00574,80069,1.58e-10,-1.251080318,1.251080318
SERPINB9,5272,6.05e-43,1.251561266,1.251561266
DLG2,1740,1.17e-41,-1.251697336,1.251697336
PCA3,50652,1.82e-27,1.252283091,1.252283091
SDSL,113675,5e-71,-1.252311336,1.252311336
SETBP1-DT,101927943,9.91e-57,-1.252645591,1.252645591
EFHC2,80258,4.71e-20,1.252753314,1.252753314
MIR3646,100500813,4.77e-10,-1.253045261,1.253045261
CCR1,1230,8.25e-27,1.253208735,1.253208735
TOB1,10140,4.06e-46,-1.253604673,1.253604673
DLGAP3,58512,6.91e-43,-1.253615112,1.253615112
PROKR2,128674,2.68e-06,1.253678272,1.253678272
EFNB2,1948,1.13e-34,1.253723267,1.253723267
ADAM8,101,6.81e-21,1.253922553,1.253922553
RPL23A,6147,3.23e-106,1.254108323,1.254108323
YWHAH,7533,1.65e-102,1.254519593,1.254519593
ADAMTS4,9507,2.43e-07,1.255052964,1.255052964
AHCY,191,6.95e-58,-1.255167926,1.255167926
RPL35,11224,4.6e-94,1.25555207,1.25555207
RERGL,79785,1.89e-11,-1.255954459,1.255954459
GRIA3,2892,1.37e-11,-1.256065971,1.256065971
DSCAM,1826,3.19e-07,-1.256236652,1.256236652
ENO1,2023,9.64e-64,1.256569933,1.256569933
B3GALT5,10317,5.32e-06,1.257125715,1.257125715
RAB29,8934,1.47e-48,-1.25717572,1.25717572
TCP11,6954,2.34e-18,-1.257592062,1.257592062
UBE2T,29089,9.95e-34,1.257649734,1.257649734
CYP3A7,1551,1.38e-24,-1.258007366,1.258007366
PARP8,79668,5.51e-69,1.258105302,1.258105302
RPS2,6187,5.87e-68,1.258242332,1.258242332
SULT1A2,6799,1.53e-12,-1.258354496,1.258354496
IGFALS,3483,2e-30,-1.258434272,1.258434272
OR2A5,393046,1.01e-16,-1.258780861,1.258780861
LAMP5,24141,3.37e-09,-1.259436684,1.259436684
CFB,629,2.71e-22,1.259508314,1.259508314
CRNDE,101927480,1.63e-34,1.259748138,1.259748138
ORC6,23594,1.7e-38,1.259754522,1.259754522
SCN1A-AS1,101929680,4.13e-17,1.259755341,1.259755341
RACK1,10399,6.21e-92,1.259939363,1.259939363
STAB2,55576,8.18e-17,1.260658139,1.260658139
EGFL7,51162,8.31e-36,1.260881265,1.260881265
ZNF697,90874,1.03e-45,-1.261096452,1.261096452
MYT1,4661,3.39e-06,1.261822303,1.261822303
OR6B1,135946,1.39e-15,-1.26207413,1.26207413
PCGF2,7703,5.37e-67,-1.262180744,1.262180744
CD207,50489,5.5e-13,1.262435496,1.262435496
LNX1-AS1,100873939,1.27e-18,-1.262706564,1.262706564
CCN6,8838,1.28e-06,-1.262780099,1.262780099
GNB4,59345,3.29e-94,1.262940088,1.262940088
MIR28,407020,4.07e-25,1.263135477,1.263135477
SIPA1,6494,1.5e-88,1.264109563,1.264109563
OBI1-AS1,100874222,1.18e-15,1.264222788,1.264222788
UGT1A3,54659,2.19e-18,-1.264849967,1.264849967
GAS1RR,100506834,9.55e-22,-1.264928152,1.264928152
TP73,7161,1.12e-30,1.265018303,1.265018303
EAF2,55840,7e-44,-1.265488462,1.265488462
CXCR2,3579,1.48e-15,1.265548402,1.265548402
SLC8A1,6546,9.74e-37,-1.265731449,1.265731449
HSPG2,3339,1.76e-33,1.265816453,1.265816453
C2,717,1.45e-10,1.266103005,1.266103005
TLCD1,116238,5.02e-38,-1.266110564,1.266110564
SOCS2-AS1,144481,4.56e-21,-1.267500274,1.267500274
FRZB,2487,2.22e-13,1.267723552,1.267723552
LINC01988,100506319,1.79e-20,-1.268320637,1.268320637
C10orf62,414157,1.07e-13,-1.268713063,1.268713063
UQCRC1,7384,6.96e-129,-1.269143099,1.269143099
TPI1,7167,5e-87,1.2693796,1.2693796
LRRK2,120892,8.32e-59,1.269382449,1.269382449
SYCE1L,100130958,3.98e-18,1.269822557,1.269822557
CRYL1,51084,2.14e-49,-1.27003557,1.27003557
TMSB4Y,9087,0.000176423,-1.270068475,1.270068475
NPY1R,4886,1.35e-20,-1.270097209,1.270097209
GATA6-AS1,100128893,7.52e-21,-1.270174204,1.270174204
CYTH4,27128,6.2e-41,1.270380662,1.270380662
SUGCT,79783,3.01e-23,-1.270447456,1.270447456
RTN4R,65078,1.15e-19,1.270451738,1.270451738
PCDHGB3,56102,1.21e-17,1.270630966,1.270630966
HMGCLL1,54511,1.6e-09,-1.270910406,1.270910406
BRCA1,672,2.19e-89,1.271260455,1.271260455
ADAM19,8728,7.07e-30,1.271457068,1.271457068
FXYD6,53826,4.4e-33,-1.27232602,1.27232602
MAGI1-AS1,100873983,9.65e-42,-1.272953574,1.272953574
WNT9A,7483,1.67e-14,1.273313305,1.273313305
ERBB2,2064,6.36e-77,-1.273453037,1.273453037
CKB,1152,1.13e-23,-1.274053248,1.274053248
PROB1,389333,6.16e-45,-1.274183882,1.274183882
TMEM100,55273,2.56e-10,1.274672509,1.274672509
SHANK2-AS1,100874198,4.14e-27,-1.27484933,1.27484933
P4HB,5034,1.53e-50,1.27500211,1.27500211
IL23R,149233,1.42e-09,1.275036553,1.275036553
LINC00989,100506035,5.63e-22,1.275297387,1.275297387
PODNL1,79883,6.82e-10,1.275532652,1.275532652
CFD,1675,1.74e-14,1.275693154,1.275693154
DNAI3,126820,1.24e-26,-1.275820099,1.275820099
ERGIC1,57222,6.17e-86,1.275978254,1.275978254
CHGA,1113,1.01e-14,-1.276203672,1.276203672
C17orf107,100130311,1.41e-24,1.276223832,1.276223832
MSH4,4438,5.86e-17,1.276405899,1.276405899
MYCBPAP,84073,3.36e-31,-1.276614095,1.276614095
ANGPT4,51378,2.02e-13,1.276671103,1.276671103
SAMD9,54809,3.77e-67,1.276789394,1.276789394
TRPV1,7442,1.18e-75,-1.277128328,1.277128328
TP53I11,9537,3.48e-40,1.277325346,1.277325346
CNNM2,54805,5.53e-90,-1.277409321,1.277409321
FOXP3,50943,1.44e-18,1.277681869,1.277681869
RFC2,5982,2.09e-144,1.277716251,1.277716251
PITPNM3,83394,4.56e-55,-1.277795569,1.277795569
GNGT2,2793,2.43e-74,1.277915617,1.277915617
CTXN1,404217,4.35e-12,-1.277969128,1.277969128
ZMYND12,84217,5.52e-26,-1.279675632,1.279675632
KCNJ2-AS1,400617,5.04e-26,1.279676388,1.279676388
FOLR1,2348,6.32e-22,-1.279695984,1.279695984
HTATIP2,10553,6.49e-55,1.279938378,1.279938378
MATN1-AS1,100129196,4.59e-57,1.280142093,1.280142093
CREB3L3,84699,1.5e-06,1.280431518,1.280431518
STAT1,6772,8.48e-30,1.281193089,1.281193089
CLMN,79789,4.5e-52,-1.281407944,1.281407944
DM1-AS,109729182,4.31e-59,-1.281443035,1.281443035
KCNJ9,3765,1.98e-21,-1.281643366,1.281643366
ALDH7A1,501,3.07e-61,-1.281649397,1.281649397
PRKCZ,5590,4.99e-71,-1.281735829,1.281735829
NCK1,4690,1.76e-131,1.281778567,1.281778567
DANCR,57291,2.93e-133,-1.281844327,1.281844327
DAB1,1600,5.68e-19,-1.283302658,1.283302658
SLC9B2,133308,3.17e-35,1.283789494,1.283789494
APOL3,80833,5.7e-58,1.284116863,1.284116863
LINC00113,54088,8.46e-07,-1.284568805,1.284568805
LRRN4CL,221091,2.02e-07,1.284868003,1.284868003
MXI1,4601,3.16e-82,1.285155773,1.285155773
SLC16A13,201232,2.76e-28,-1.285516245,1.285516245
HHIP,64399,1.38e-31,-1.285835926,1.285835926
IER5,51278,3.34e-81,1.285949059,1.285949059
SERPINA3,12,3.28e-05,-1.286128493,1.286128493
C6orf52,347744,7.57e-34,-1.287286047,1.287286047
FUT9,10690,1.04e-07,-1.287394034,1.287394034
LINC00924,145820,1.1e-18,-1.287505308,1.287505308
ITM2C,81618,2.03e-56,-1.287564827,1.287564827
KIF6,221458,1.76e-23,-1.287654247,1.287654247
SLC3A2,6520,5.86e-83,-1.287796936,1.287796936
STING1,340061,6.88e-56,1.287826286,1.287826286
SPON2,10417,6.7e-16,1.287911098,1.287911098
ACO1,48,2.21e-51,-1.288118474,1.288118474
ZSCAN1,284312,4.7e-19,-1.288545309,1.288545309
CCNB1,891,4.37e-33,1.288588347,1.288588347
MYOM3,127294,1.38e-26,-1.288622698,1.288622698
NPDC1,56654,1.17e-48,1.288805206,1.288805206
IPO13,9670,9.04e-88,-1.289298689,1.289298689
TMEM25,84866,6.09e-23,-1.289469048,1.289469048
FAM13A,10144,6.17e-64,1.290021062,1.290021062
MT1M,4499,1.04e-07,-1.290188232,1.290188232
NCAM2,4685,1.15e-10,-1.290413814,1.290413814
ASB18,401036,5.91e-05,1.290670732,1.290670732
PRAP1,118471,4.67e-13,-1.290869314,1.290869314
ANXA13,312,4.38e-10,1.290917914,1.290917914
GRB7,2886,1.03e-51,-1.291196567,1.291196567
DNAJB3,414061,6.36e-19,-1.291202312,1.291202312
PGAM1,5223,5.62e-81,1.291349574,1.291349574
BICD1,636,3.39e-41,1.292020178,1.292020178
PAX8-AS1,654433,6.82e-30,-1.292357168,1.292357168
SEMA3F,6405,2.53e-67,1.292500379,1.292500379
MESTIT1,317751,1.19e-09,-1.292622018,1.292622018
LHPP,64077,3.64e-51,-1.292763705,1.292763705
MTFR2,113115,4.81e-29,1.293393747,1.293393747
NEK6,10783,3.02e-77,1.293546332,1.293546332
TTC38,55020,1.85e-47,-1.293959752,1.293959752
NFKBIE,4794,1.32e-42,1.29422848,1.29422848
SEPHS2,22928,3.34e-44,-1.294411633,1.294411633
ZNF248,57209,5.71e-60,1.295129589,1.295129589
CDCP1,64866,7.33e-12,1.295236714,1.295236714
GPC2,221914,7.13e-24,1.295370551,1.295370551
ADAM33,80332,2.3e-07,-1.295656553,1.295656553
ITPK1-AS1,319085,7.34e-45,-1.296226007,1.296226007
MEIOB,254528,1.73e-17,-1.296326281,1.296326281
SELL,6402,2.36e-25,1.296705129,1.296705129
MYDGF,56005,6.4e-71,1.297343406,1.297343406
SHISAL2A,348378,4.93e-22,1.297465507,1.297465507
RTN4RL1,146760,1.96e-10,1.297638269,1.297638269
CDH23,64072,1.33e-28,1.297774177,1.297774177
PGM2L1,283209,1.31e-42,1.297778047,1.297778047
RAPGEF4,11069,2.6e-40,1.29778861,1.29778861
MIR181A2,406954,1.48e-48,-1.298073042,1.298073042
IFNGR2,3460,4.25e-113,1.298161655,1.298161655
GRPEL2-AS1,106144529,2.39e-19,1.298269797,1.298269797
PCDHGA4,56111,1.14e-12,1.298694285,1.298694285
SPC25,57405,1.26e-32,1.299188976,1.299188976
MEX3B,84206,1.3e-27,1.299266223,1.299266223
LINC00861,100130231,9.06e-21,1.299454683,1.299454683
CSRNP3,80034,1.91e-35,-1.299545226,1.299545226
LINC01114,284998,2.24e-10,1.300540115,1.300540115
UICLM,200772,1.64e-08,-1.300957679,1.300957679
CRIP1,1396,2.1e-23,1.301108529,1.301108529
KCNQ5,56479,8.59e-23,1.301111732,1.301111732
CPNE2,221184,1.91e-108,1.301593656,1.301593656
GPR182,11318,2.9e-40,-1.301756015,1.301756015
INSIG2,51141,9.01e-89,1.302081071,1.302081071
LTB4R,1241,4.04e-74,1.302247287,1.302247287
SERPINI2,5276,1.15e-12,-1.302255794,1.302255794
MAFB,9935,8.71e-42,1.302328835,1.302328835
SLC6A4,6532,3.61e-54,-1.302328936,1.302328936
RNVU1-18,26863,9.96e-11,1.30243055,1.30243055
PMP22,5376,1.21e-45,1.302575709,1.302575709
LDLRAD4,753,6.14e-44,1.302841717,1.302841717
CXCL6,6372,5.54e-05,1.303061921,1.303061921
NLRP1,22861,4.28e-79,1.303099368,1.303099368
SLC22A9,114571,5.71e-07,-1.303204063,1.303204063
JMY,133746,4.26e-70,-1.303511101,1.303511101
LIME1,54923,2.24e-52,-1.30359319,1.30359319
IL4R,3566,3.01e-68,1.303653776,1.303653776
KIF2A,3796,1.98e-27,1.303687633,1.303687633
TLL1,7092,1.65e-21,1.304209301,1.304209301
ANXA2,302,8.57e-47,1.30427254,1.30427254
LDLRAD3,143458,4.3e-78,1.304384088,1.304384088
GIT2,9815,9.37e-103,1.304602929,1.304602929
CETP,1071,6.11e-46,1.304726235,1.304726235
CYP3A4,1576,5.64e-26,-1.305168144,1.305168144
MIR548H1,100313830,6e-51,-1.305362824,1.305362824
ARRB2,409,8.91e-110,1.30572126,1.30572126
CMKLR1,1240,8.6e-47,1.306259288,1.306259288
CDKN2C,1031,8.67e-43,1.307877369,1.307877369
C19orf67,646457,2.49e-13,1.308144415,1.308144415
CCL22,6367,1.23e-12,1.308299622,1.308299622
HOXC5,3222,3.43e-19,-1.308570196,1.308570196
KCNV1,27012,9.31e-07,1.30878411,1.30878411
MXRA7,439921,5.98e-20,1.308961223,1.308961223
PGR,5241,6.63e-21,-1.309909332,1.309909332
RECQL,5965,1.5e-196,1.310093721,1.310093721
ADAMTSL1,92949,1.66e-19,-1.310551797,1.310551797
CHST6,4166,2.75e-07,-1.310761456,1.310761456
DHRS4-AS1,55449,2.32e-60,-1.310939589,1.310939589
UNC5CL,222643,1.52e-35,-1.311182049,1.311182049
LINC02408,100507175,6.57e-11,1.311541892,1.311541892
TMEM121B,27439,1.26e-17,1.311854475,1.311854475
C19orf38,255809,1.09e-39,1.312035456,1.312035456
CPEB3,22849,4.85e-94,-1.31248182,1.31248182
ECEL1,9427,3.33e-07,-1.31249637,1.31249637
DOCK9,23348,7.7e-47,1.312855103,1.312855103
CHEK2,11200,5.09e-72,1.312997675,1.312997675
H2BC6,8344,1.47e-39,1.313385826,1.313385826
RPL13AP5,728658,1.29e-32,1.314023463,1.314023463
DLEU1,10301,4.47e-80,1.315530512,1.315530512
PNP,4860,5.42e-55,-1.315580422,1.315580422
LRP4,4038,4.47e-16,1.315815663,1.315815663
GLDN,342035,6.36e-15,1.317124943,1.317124943
FFAR2,2867,6.37e-12,1.317368081,1.317368081
BSN-DT,100132677,2.12e-26,-1.318353905,1.318353905
ATP5F1A,498,7.51e-116,-1.318676188,1.318676188
IRF1,3659,3.41e-31,1.318784306,1.318784306
KIAA1549,57670,6.29e-54,-1.319411795,1.319411795
LINC00870,201617,2.4e-19,-1.319554127,1.319554127
KCNJ6,3763,2.05e-10,-1.320641179,1.320641179
LINC01843,101927934,3.74e-24,1.320813938,1.320813938
PKM,5315,1.02e-73,1.321129213,1.321129213
NDRG2,57447,2.87e-43,-1.321140683,1.321140683
SLC38A11,151258,1.27e-21,-1.321258625,1.321258625
LINC00595,414243,2.69e-13,1.322211832,1.322211832
ALDH5A1,7915,1.58e-55,-1.322738688,1.322738688
PBX1,5087,3.6e-29,-1.322904472,1.322904472
TMEM156,80008,1.14e-26,1.323680519,1.323680519
KIF19,124602,1.17e-17,1.323999114,1.323999114
SMPD1,6609,6.08e-71,-1.32421387,1.32421387
CLEC6A,93978,4.65e-10,1.324373764,1.324373764
SMAP2,64744,8.7e-61,1.324427237,1.324427237
TDRD1,56165,0.000163248,-1.32534833,1.32534833
SIGLEC6,946,1.33e-12,1.325523141,1.325523141
MIR1915HG,399726,1.46e-27,-1.326700885,1.326700885
CLU,1191,2.53e-25,1.327155765,1.327155765
TPI1P2,286016,4.09e-43,-1.327382295,1.327382295
CARD8-AS1,100505812,2.55e-79,1.327923891,1.327923891
LETM1,3954,1.58e-137,-1.327991334,1.327991334
